,age,worksalary_class,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary_class
236,40,Civil_servant,170525.0,Secondary_edu,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
237,41,Private,180138.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,50,Others,>50K
238,38,Civil_servant,115076.0,Post_Grad,14,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
239,23,Private,115458.0,Secondary_edu,9,Single,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
240,40,Private,347890.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
241,41,Self_employed,196001.0,Secondary_edu,9,Married,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
242,24,Civil_servant,273905.0,Secondary_edu,12,Married,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
243,20,Private,119156.0,Secondary_edu,10,Single,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
244,38,Private,179488.0,Secondary_edu,10,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
245,56,Private,203580.0,Secondary_edu,9,Married,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
246,58,Private,236596.0,Secondary_edu,9,Married,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
247,32,Private,183916.0,Secondary_edu,9,Single,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
248,40,Private,207578.0,Secondary_edu,12,Married,Tech-support,Husband,White,Male,0,0,60,United-States,>50K
249,45,Private,153141.0,Secondary_edu,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
250,41,Private,112763.0,Secondary_edu,14,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
251,42,Private,379699.1999999997,Graduate,13,Married,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
252,59,Civil_servant,171328.0,Primary_education,6,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
253,19,Civil_servant,39463.2,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
254,58,Private,259014.0,Secondary_edu,10,Single,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K
255,42,Self_employed,303044.0,Secondary_edu,9,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Others,>50K
256,20,Private,117789.0,Secondary_edu,9,Single,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
257,32,Private,172579.0,Secondary_edu,9,Unmarried,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
258,45,Private,187666.0,Secondary_edu,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
259,50,Private,204518.0,Primary_education,5,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
260,36,Private,150042.0,Graduate,13,Unmarried,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
261,45,Private,98092.0,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
262,19,Private,245918.0,Primary_education,7,Single,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
263,59,Private,146013.0,Secondary_edu,10,Married,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
264,26,Private,378322.0,Primary_education,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
265,37,Self_employed,257295.0,Secondary_edu,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Others,>50K
266,19,Private,218956.0,Secondary_edu,10,Single,Prof-specialty,Own-child,White,Male,0,0,24,Others,<=50K
267,63,Private,39463.2,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
268,33,Private,185480.0,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
269,33,Private,222205.0,Secondary_edu,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
270,61,Private,69867.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
271,19,Private,191260.0,Primary_education,5,Single,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
272,50,Self_employed,39463.2,Post_Grad,14,Married,Farming-fishing,Husband,White,Male,2407,0,60,United-States,<=50K
273,27,Civil_servant,209109.0,Post_Grad,14,Single,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
274,30,Private,70377.0,Secondary_edu,9,Unmarried,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
275,43,Private,379699.1999999997,Secondary_edu,9,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
276,44,Private,170924.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,5013,0,40,United-States,>50K
277,35,Private,190174.0,Secondary_edu,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
278,25,Private,193787.0,Secondary_edu,10,Single,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
279,24,Private,279472.0,Secondary_edu,10,Married,Machine-op-inspct,Wife,White,Female,5013,0,48,United-States,>50K
280,22,Private,39463.2,Graduate,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,18,Others,<=50K
281,42,Civil_servant,97688.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,5013,0,40,United-States,>50K
282,34,Private,175413.0,Secondary_edu,12,Unmarried,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
283,60,Private,173960.0,Graduate,13,Unmarried,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
284,21,Private,205759.0,Secondary_edu,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
285,57,Civil_servant,379699.1999999997,Post_Grad,14,Married,Sales,Husband,White,Male,5013,0,40,United-States,>50K
286,41,Private,220531.0,Secondary_edu,14,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
287,50,Private,176609.0,Secondary_edu,10,Unmarried,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
288,25,Private,371987.0,Graduate,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
289,50,Private,193884.0,Primary_education,5,Married,Craft-repair,Husband,White,Male,0,0,40,Others,<=50K
290,36,Private,200352.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
291,31,Private,127595.0,Secondary_edu,9,Unmarried,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
292,29,Civil_servant,220419.0,Graduate,13,Single,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
293,21,Private,231931.0,Secondary_edu,10,Single,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
294,27,Private,248402.0,Graduate,13,Single,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
295,63,Private,111095.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,18,United-States,<=50K
296,37,Self_employed,57424.0,Graduate,13,Unmarried,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
297,39,Private,157443.0,Post_Grad,14,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,3464,0,40,United-States,<=50K
298,24,Private,278130.0,Secondary_edu,9,Single,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
299,38,Private,169469.0,Secondary_edu,9,Unmarried,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
300,48,Private,146268.0,Graduate,13,Married,Adm-clerical,Husband,White,Male,5013,0,40,United-States,>50K
301,21,Private,153718.0,Secondary_edu,10,Single,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
302,31,Private,217460.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
303,55,Private,238638.0,Secondary_edu,9,Married,Sales,Husband,White,Male,4386,0,40,United-States,>50K
304,24,Private,303296.0,Secondary_edu,10,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
305,43,Private,173321.0,Secondary_edu,9,Unmarried,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
306,26,Private,193945.0,Secondary_edu,12,Single,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
307,46,Private,83082.0,Secondary_edu,12,Single,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
308,35,Private,193815.0,Secondary_edu,12,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
309,41,Self_employed,39463.2,Secondary_edu,10,Married,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
310,26,Private,59306.0,Graduate,13,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
311,34,Private,142897.0,Post_Grad,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,5013,0,35,Others,>50K
312,19,Private,379699.1999999997,Secondary_edu,10,Single,Prof-specialty,Own-child,Black,Female,0,0,25,United-States,<=50K
313,36,Self_employed,205607.0,Graduate,13,Unmarried,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
314,22,Private,199698.0,Secondary_edu,10,Single,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
315,24,Private,191954.0,Secondary_edu,10,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
316,63,Self_employed,138714.0,Secondary_edu,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
317,22,Private,379699.1999999997,Primary_education,5,Married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Others,<=50K
318,29,Private,379699.1999999997,Secondary_edu,10,Single,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
319,62,Private,159841.0,Secondary_edu,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
320,39,Self_employed,174308.0,Secondary_edu,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
321,43,Private,50356.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
322,35,Private,186110.0,Secondary_edu,9,Unmarried,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
323,29,Private,200381.0,Primary_education,7,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
324,63,Self_employed,174309.0,Post_Grad,14,Married,Craft-repair,Husband,White,Male,0,0,18,United-States,<=50K
325,63,Self_employed,78383.0,Secondary_edu,9,Married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
326,23,Private,211601.0,Secondary_edu,11,Single,Prof-specialty,Own-child,Black,Female,0,0,18,United-States,<=50K
327,43,Private,187728.0,Secondary_edu,10,Married,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
328,58,Self_employed,321171.0,Secondary_edu,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
329,63,Private,127921.0,Secondary_edu,9,Single,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
330,41,Private,206565.0,Secondary_edu,10,Single,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
331,26,Private,224563.0,Graduate,13,Single,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
332,47,Private,178686.0,Secondary_edu,11,Single,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
333,55,Civil_servant,98545.0,Primary_education,6,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
334,53,Private,242606.0,Secondary_edu,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
335,19,Private,270942.0,Primary_education,5,Single,Other-service,Other-relative,White,Male,0,0,48,Others,<=50K
336,30,Private,94235.0,Secondary_edu,9,Single,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
337,49,Private,71195.0,Post_Grad,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
338,19,Private,104112.0,Secondary_edu,9,Single,Sales,Unmarried,Black,Male,0,0,30,Others,<=50K
339,45,Private,261192.0,Secondary_edu,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
340,26,Private,94936.0,Secondary_edu,12,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
341,38,Private,296478.0,Secondary_edu,11,Married,Craft-repair,Husband,White,Male,5013,0,40,United-States,>50K
342,36,Civil_servant,119272.0,Secondary_edu,9,Married,Protective-serv,Husband,White,Male,5013,0,40,United-States,>50K
343,33,Private,85043.0,Secondary_edu,9,Single,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
344,22,Civil_servant,293364.0,Secondary_edu,10,Single,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
345,43,Self_employed,241895.0,Graduate,13,Single,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
346,63,Private,39463.2,Primary_education,7,Married,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
347,30,Private,151989.0,Secondary_edu,11,Unmarried,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
348,56,Private,101128.0,Secondary_edu,12,Married,Other-service,Not-in-family,White,Male,0,0,25,Others,<=50K
349,31,Private,156464.0,Graduate,13,Single,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
350,33,Private,117963.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
351,26,Private,192262.0,Secondary_edu,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
352,33,Private,111363.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
353,46,Civil_servant,329752.0,Primary_education,7,Married,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
354,59,Private,372020.0,Graduate,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
355,38,Civil_servant,95432.0,Secondary_edu,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
356,63,Private,161400.0,Primary_education,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
357,40,Private,96129.0,Secondary_edu,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
358,42,Private,111949.0,Secondary_edu,9,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
359,26,Self_employed,117125.0,Primary_education,5,Married,Craft-repair,Husband,White,Male,0,0,40,Others,<=50K
360,36,Private,348022.0,Primary_education,6,Married,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
361,62,Private,270092.0,Post_Grad,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
362,43,Private,180609.0,Graduate,13,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
363,43,Private,174575.0,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
364,22,Private,379699.1999999997,Secondary_edu,9,Married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
365,28,Private,92262.0,Secondary_edu,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
366,56,Self_employed,183081.0,Secondary_edu,10,Married,Sales,Husband,White,Male,0,0,45,United-States,<=50K
367,22,Private,362589.0,Secondary_edu,12,Single,Sales,Not-in-family,White,Female,0,0,18,United-States,<=50K
368,57,Private,212448.0,Graduate,13,Unmarried,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
369,39,Private,379699.1999999997,Secondary_edu,9,Unmarried,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
370,26,Civil_servant,185885.0,Secondary_edu,10,Single,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,<=50K
371,19,Private,89821.0,Primary_education,7,Single,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
372,40,Civil_servant,184018.0,Secondary_edu,11,Married,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
373,45,Private,256649.0,Secondary_edu,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
374,44,Private,160323.0,Secondary_edu,9,Single,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
375,20,Civil_servant,350845.0,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
376,33,Private,267404.0,Secondary_edu,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
377,23,Private,39463.2,Secondary_edu,10,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
378,46,Self_employed,80914.0,Post_Grad,14,Unmarried,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
379,38,Private,172927.0,Secondary_edu,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
380,54,Private,174319.0,Secondary_edu,9,Unmarried,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
381,46,Private,214955.0,Primary_education,5,Unmarried,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,<=50K
382,25,Private,344991.0,Secondary_edu,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
383,46,Private,108699.0,Secondary_edu,10,Unmarried,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
384,36,Civil_servant,117312.0,Secondary_edu,10,Married,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
385,23,Private,379699.1999999997,Secondary_edu,9,Single,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
386,29,Private,134152.0,Secondary_edu,9,Unmarried,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
387,44,Private,162028.0,Secondary_edu,10,Married,Adm-clerical,Wife,White,Female,0,0,18,United-States,>50K
388,19,Private,39463.2,Secondary_edu,10,Single,Adm-clerical,Own-child,White,Female,0,0,18,United-States,<=50K
389,19,Private,232392.0,Secondary_edu,9,Single,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
390,35,Private,220098.0,Secondary_edu,9,Married,Other-service,Wife,White,Female,0,0,40,United-States,>50K
391,27,Private,301302.0,Graduate,13,Single,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
392,46,Self_employed,277946.0,Secondary_edu,12,Unmarried,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
393,34,Civil_servant,98101.0,Graduate,13,Married,Exec-managerial,Husband,White,Male,5013,0,45,United-States,>50K
394,34,Private,196164.0,Secondary_edu,9,Single,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
395,44,Private,115562.0,Secondary_edu,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
396,45,Private,96975.0,Secondary_edu,10,Unmarried,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
397,20,Private,137300.0,Secondary_edu,9,Single,Prof-specialty,Other-relative,White,Female,0,0,35,United-States,<=50K
